oz1	oz2	oz3	oz4	oz5	oz6	oz7	oz8	oz9	oz10	oz11	oz12	oz13	oz14	oz15	oz16	oz17	oz18	oz19	oz20	oz21	oz22	oz23	oz24	oz25	oz26	oz27	oz28	oz29	oz30	oz31	oz32	oz33	oz34	oz35	oz36	oz37	oz38	oz39	oz40	oz41	oz42	oz43	oz44	oz45	oz46	oz47	oz48	oz49	oz50	target
0.8212127685546875	1.0904178619384766	0.7852184772491455	0.045135293155908585	0.7342293858528137	0.8443742394447327	1.1105117797851562	-0.1506807804107666	0.2608647048473358	0.3203483521938324	-0.6151398420333862	-0.8633666038513184	-1.1214611530303955	-0.33909302949905396	1.0995128154754639	0.8102321624755859	1.416611909866333	1.6649962663650513	-0.09605558216571808	1.3552836179733276	0.514753520488739	1.6345585584640503	1.215245246887207	0.13247379660606384	0.9848697185516357	-1.3683180809020996	1.0956977605819702	1.4805755615234375	-0.364006906747818	0.3094995319843292	-0.551623523235321	-1.711089849472046	1.1431227922439575	0.6258799433708191	0.20651133358478546	0.5029675364494324	0.6991676688194275	1.311468243598938	0.8440613746643066	0.8399264216423035	-0.6239460110664368	0.6809079051017761	1.2207478284835815	0.8668005466461182	1.577250599861145	-1.2104833126068115	0.035535503178834915	0.6472632884979248	-0.03668926656246185	-1.2492111921310425	-1.4993902444839478
-1.8024530410766602	-1.0481138229370117	-0.40595313906669617	1.2407946586608887	-0.9854885339736938	-1.2202776670455933	1.2282251119613647	-1.6451005935668945	-1.498473882675171	-1.1620490550994873	0.8460168242454529	-1.5977182388305664	1.7227598428726196	0.9087690711021423	1.6053252220153809	-0.7522647976875305	-0.5066113471984863	1.5667965412139893	0.49222368001937866	-1.029186487197876	-1.016234040260315	0.5741852521896362	1.241355061531067	-0.9775226712226868	0.6475321054458618	-1.073037028312683	1.0659178495407104	1.0169833898544312	-0.2427101731300354	-1.618717908859253	1.1377830505371094	1.4042444229125977	-1.2861346006393433	0.5696483850479126	-1.0630439519882202	-0.8711948990821838	-0.4495527744293213	-1.2852567434310913	-1.2521882057189941	1.2711519002914429	-0.022264260798692703	-0.4896107614040375	0.6059362292289734	-0.016373926773667336	1.2523208856582642	0.4360805153846741	1.5112735033035278	-0.2688153088092804	-0.8749364018440247	-0.45859280228614807	0.16803276538848877
0.30970364809036255	-0.511009156703949	-0.026965998113155365	-0.0862286239862442	-0.27238577604293823	-1.0150887966156006	-1.11445951461792	-0.37967419624328613	-1.2615790367126465	1.5768123865127563	0.2753889560699463	0.7719594240188599	-0.35989734530448914	1.4573948383331299	-0.08870687335729599	-0.8897589445114136	-0.166873037815094	-1.053980827331543	0.18697166442871094	0.06990693509578705	-0.420644074678421	-0.684890627861023	0.4991307854652405	-1.1499017477035522	0.7053653001785278	0.025264287367463112	1.4121838808059692	0.871942400932312	-0.7245033979415894	-0.8363993763923645	-0.747559666633606	-0.21942870318889618	0.48482492566108704	0.4370189309120178	-1.3745050430297852	1.4130152463912964	-0.5383017659187317	-0.21839456260204315	0.24389347434043884	0.06990102678537369	0.6534712314605713	0.37306511402130127	1.045259952545166	1.3805897235870361	1.553945779800415	-0.3592095673084259	0.4606740176677704	-0.37185758352279663	-0.8321778774261475	1.3990691900253296	0.47445622086524963
-0.7914064526557922	-0.7720321416854858	0.14759506285190582	1.35860276222229	-0.5967574119567871	-1.4488481283187866	-1.391085147857666	-1.166951298713684	-0.5488431453704834	-0.7787917256355286	-0.5944836735725403	-1.7176601886749268	1.472955346107483	1.1879167556762695	-1.2336537837982178	0.12198066711425781	-0.6217315793037415	1.3782918453216553	0.5241944789886475	0.6225569248199463	0.46991974115371704	-1.1761677265167236	-0.3904259502887726	-1.524619460105896	-1.0027574300765991	0.36748450994491577	0.6099017858505249	1.238647222518921	-1.6238033771514893	0.3724732995033264	-0.6958397626876831	-0.9566016793251038	-1.3440722227096558	-1.6718316078186035	-1.363482117652893	1.4309298992156982	-0.335690438747406	1.0802316665649414	0.34575721621513367	1.0293513536453247	1.4631361961364746	0.27981802821159363	1.5377553701400757	1.497807502746582	-1.0028854608535767	1.3912012577056885	-0.17859293520450592	0.13664117455482483	-0.41020986437797546	-0.9792223572731018	0.9538164734840393
-0.12468771636486053	-0.09016590565443039	-0.6780545115470886	-1.5418587923049927	-0.5198640823364258	1.8567763566970825	1.5141594409942627	1.3841743469238281	0.36649778485298157	-1.2687617540359497	-1.262468695640564	-0.4282975196838379	-1.343906044960022	0.3868086040019989	0.4164709746837616	1.5051062107086182	-0.6650019288063049	-0.6313362717628479	-0.27006733417510986	1.4613935947418213	0.667529284954071	-1.333176612854004	-1.4646350145339966	0.6882659792900085	1.592697262763977	1.2794612646102905	-1.1027694940567017	1.6100131273269653	-0.9594901204109192	-1.0711971521377563	1.5819413661956787	-1.447242259979248	1.3184200525283813	1.378394603729248	1.0421218872070312	-0.8452480435371399	0.6353622078895569	1.6820193529129028	0.02316024899482727	-1.5587494373321533	-0.416849285364151	1.0101475715637207	0.935204029083252	0.6095647215843201	-1.1169158220291138	-1.590638518333435	0.10205124318599701	-0.7092263698577881	0.6466413736343384	1.4012192487716675	0.00326146325096488
1.8204444646835327	1.4625216722488403	0.48926877975463867	-0.2904599905014038	0.8501179814338684	-0.14609335362911224	1.111341953277588	-1.1434952020645142	0.9514597058296204	0.29929155111312866	1.758538842201233	0.002243690425530076	-1.606636881828308	-0.3384617567062378	0.005094191990792751	-0.11603222042322159	-0.12366782128810883	-0.041291896253824234	-0.3924451172351837	-0.3414973318576813	-0.20510248839855194	-0.06610783189535141	-1.0450551509857178	0.4775453507900238	-0.9523983597755432	0.6214971542358398	0.4327950179576874	0.0602351576089859	-1.605430245399475	-1.2880823612213135	1.3093795776367188	0.9503965377807617	0.7068354487419128	1.418548345565796	1.1934422254562378	0.4872295558452606	-1.4211597442626953	-1.567991018295288	0.677531898021698	0.12409532070159912	-0.41710707545280457	0.8996524810791016	1.6120470762252808	0.36722686886787415	-0.2647637128829956	-0.14097261428833008	1.1935373544692993	-1.1485910415649414	0.4777005612850189	1.804498314857483	1.0360783338546753
-0.7223770022392273	-0.22693227231502533	-1.4039232730865479	-1.1043399572372437	-0.9097315073013306	3.2024528980255127	1.1376423835754395	1.2927000522613525	-0.4100097119808197	1.5196170806884766	0.8081544041633606	1.202539086341858	-1.325764775276184	-0.3502964377403259	-0.6006264686584473	-1.4448120594024658	-1.380659818649292	0.40528181195259094	-0.9246777892112732	-1.2327046394348145	-1.5134278535842896	-1.7016584873199463	1.5850938558578491	1.2926839590072632	-0.3317972719669342	-0.3227086365222931	-0.46414247155189514	-0.8102303147315979	0.710591197013855	0.37037935853004456	-0.3066054582595825	-0.6039162874221802	0.21583983302116394	-1.1255979537963867	0.9163146615028381	1.0619378089904785	1.6595573425292969	0.17795921862125397	-0.2239113599061966	0.5166745781898499	-1.690271258354187	-0.3586927056312561	-1.0815259218215942	-1.218629240989685	-0.04691009968519211	0.6350053548812866	-0.505392849445343	0.892435610294342	1.288769245147705	1.315701961517334	0.7804034948348999
-1.6755179166793823	-1.5527396202087402	-1.6476863622665405	-1.3610527515411377	-0.9791765809059143	-0.837004542350769	-1.1381562948226929	0.6408246159553528	1.0729694366455078	0.6838483214378357	0.21944232285022736	-0.58855801820755	-1.271697759628296	0.9143474102020264	-1.3089827299118042	1.371335506439209	1.296895980834961	0.6234637498855591	-0.46080583333969116	-1.5278940200805664	0.5947169661521912	-1.660643458366394	0.6901780962944031	0.7401401400566101	-1.033980369567871	0.5468159317970276	-0.30241599678993225	-0.056169696152210236	-0.44438794255256653	0.8777307271957397	1.356703758239746	-1.2740540504455566	-1.3087364435195923	-1.3801734447479248	-1.2668554782867432	-0.9356404542922974	1.5390100479125977	1.4420284032821655	0.708865761756897	-1.2502942085266113	1.3662166595458984	-0.49891984462738037	1.5476787090301514	-1.6494524478912354	-0.023357665166258812	-1.1620585918426514	1.09490966796875	0.21351122856140137	-0.1621856540441513	-0.6964609026908875	0.053294215351343155
-0.3057626783847809	-0.4209345579147339	-0.8930867910385132	-0.6350104212760925	-0.5679609179496765	-1.6321430206298828	-1.395485520362854	-0.27822205424308777	0.678189218044281	-0.17991864681243896	1.150519609451294	-0.659353494644165	0.83292156457901	-0.9223078489303589	-1.57365882396698	1.4468339681625366	-0.3191806674003601	-0.5546945929527283	-1.521243691444397	-0.8122437596321106	0.3944398760795593	0.004446347709745169	-0.5984360575675964	-0.7529224753379822	-0.027824506163597107	0.6154187917709351	-0.8471884727478027	-0.04892648011445999	-1.1209814548492432	-1.3778778314590454	-1.5551179647445679	-0.7351459264755249	-0.031971413642168045	0.02201613038778305	-1.2499401569366455	-0.12092135101556778	-0.1711755245923996	-0.393179714679718	1.08455228805542	0.6981642842292786	0.5864952802658081	0.5478379130363464	-1.1873185634613037	1.3995511531829834	-1.2302021980285645	0.5844857692718506	1.5431355237960815	0.286817729473114	-0.6197446584701538	-0.09242789447307587	0.7656309008598328
-0.6157200932502747	-0.4162382185459137	-0.7030586004257202	-1.3854315280914307	-1.1615166664123535	-0.7854273915290833	-0.6066572070121765	-1.0650789737701416	0.19288131594657898	-1.3712106943130493	-1.5645601749420166	0.10960639268159866	-1.1545754671096802	-0.7592711448669434	-1.13099205493927	-0.14122584462165833	1.503434658050537	-0.9156169891357422	0.7098813652992249	0.12100280821323395	-0.5584427714347839	0.08355090767145157	1.2506732940673828	0.5820601582527161	-1.4383467435836792	-1.449886441230774	-1.4880340099334717	0.513676106929779	1.5389060974121094	0.9850794076919556	0.15445134043693542	1.462302327156067	1.3660202026367188	-1.4578611850738525	1.2044929265975952	0.23977023363113403	0.17471684515476227	0.799732506275177	-0.793056309223175	1.2784852981567383	-0.23972557485103607	-0.041554082185029984	-1.6951570510864258	-1.307836651802063	0.8373569250106812	0.37459850311279297	-0.5872544050216675	1.7394124269485474	1.2135270833969116	-1.3350977897644043	0.1696867048740387
