oz1	oz2	oz3	oz4	oz5	oz6	oz7	oz8	oz9	oz10	oz11	oz12	oz13	oz14	oz15	oz16	oz17	oz18	oz19	oz20	oz21	oz22	oz23	oz24	oz25	oz26	oz27	oz28	oz29	oz30	oz31	oz32	oz33	oz34	oz35	oz36	oz37	oz38	oz39	oz40	oz41	oz42	oz43	oz44	oz45	oz46	oz47	oz48	oz49	oz50	oz51	oz52	oz53	oz54	oz55	oz56	oz57	oz58	oz59	oz60	oz61	oz62	oz63	oz64	oz65	oz66	oz67	oz68	oz69	oz70	oz71	oz72	oz73	oz74	oz75	oz76	oz77	oz78	oz79	oz80	oz81	oz82	oz83	oz84	oz85	oz86	oz87	oz88	oz89	oz90	oz91	oz92	oz93	oz94	oz95	oz96	oz97	oz98	oz99	oz100	target
-1.6826092004776	-1.5962114334106445	-0.5543162226676941	-1.2988320589065552	-0.6398636102676392	0.4179243743419647	0.5160492658615112	0.8562097549438477	-0.3941825032234192	-1.736024022102356	1.6095181703567505	0.6282039284706116	1.5441102981567383	1.615683674812317	0.660475492477417	0.004594568163156509	1.3018381595611572	1.0677263736724854	-1.0803345441818237	1.4364142417907715	-0.11060228943824768	0.6017882823944092	0.6746600866317749	0.7532014846801758	0.43232065439224243	0.8295578956604004	0.6529331207275391	-1.5042723417282104	-0.0038939001969993114	1.062685251235962	-1.3908623456954956	-0.42400601506233215	1.155106782913208	0.7223125100135803	-1.2985032796859741	1.510417103767395	0.897301435470581	0.21977965533733368	1.303416132926941	-1.0289324522018433	-1.1956928968429565	-1.2301758527755737	0.22104716300964355	0.3356761336326599	-1.1010665893554688	-1.5522361993789673	0.3600803315639496	0.14717112481594086	1.3239117860794067	1.4428514242172241	-1.4388822317123413	1.617894172668457	1.4915728569030762	-1.387976050376892	-0.4738042950630188	1.1433073282241821	-1.204426884651184	0.6167963147163391	-0.07783182710409164	-0.9595338106155396	-1.6728365421295166	1.263753890991211	1.4493043422698975	-1.284026861190796	-1.4179785251617432	-1.0384719371795654	-0.19442880153656006	1.0078858137130737	-0.6158852577209473	-1.0739631652832031	1.2336108684539795	1.649064540863037	1.6892987489700317	1.0613436698913574	0.3888157904148102	0.8787570595741272	-0.9855422973632812	-0.30090802907943726	1.4322508573532104	1.2854857444763184	-0.588984489440918	-1.4563584327697754	1.2415095567703247	0.3596048057079315	1.1064797639846802	-0.8769603371620178	-0.8420898914337158	1.558294653892517	0.5315112471580505	-1.4881523847579956	-0.8483438491821289	-1.4535566568374634	-0.9857670664787292	-1.4595873355865479	1.519883155822754	-1.679226040840149	1.514543056488037	0.14247602224349976	-0.9394404888153076	-0.07964961230754852	-0.7755817174911499
-0.22184930741786957	-1.0706217288970947	0.21055738627910614	1.467725396156311	-0.4173726737499237	-0.04919253662228584	-0.3319595754146576	0.023423727601766586	0.7679089307785034	0.6671609878540039	0.951222836971283	1.28952157497406	0.8523975610733032	-0.22016866505146027	-0.883439302444458	0.34602081775665283	0.11990954726934433	-0.3757702708244324	0.021510103717446327	1.18539297580719	0.2868184745311737	-0.1881612241268158	-0.5134852528572083	-1.516922950744629	-1.2433898448944092	0.6588294506072998	0.8641408681869507	1.002669334411621	-1.3916771411895752	0.6874117851257324	-0.8702244162559509	-0.567001223564148	-1.594637155532837	0.186734139919281	0.7933056950569153	-0.837922215461731	-1.5161632299423218	-1.300255298614502	-0.013864479959011078	-0.8296864032745361	0.8492056727409363	1.1020463705062866	-0.14956018328666687	0.19864478707313538	0.29847779870033264	1.470791220664978	0.3907184600830078	-1.0546702146530151	-0.34706911444664	0.41411611437797546	-0.03448287025094032	0.2945604920387268	1.4810049533843994	0.974733293056488	1.4260646104812622	-0.33101141452789307	1.5673856735229492	0.2896237373352051	1.3436225652694702	-1.8001456260681152	-0.2861917018890381	0.2830576002597809	-0.3775523602962494	0.8590728640556335	0.037144649773836136	1.0595134496688843	-0.1340428590774536	1.3922003507614136	0.8821730613708496	0.6432119011878967	-0.6261590123176575	-0.5379419922828674	-0.6384130716323853	1.0866494178771973	0.1958238184452057	-0.3312729299068451	0.8247142434120178	-0.8042585253715515	0.18487435579299927	0.24547837674617767	0.5683586597442627	1.6291872262954712	1.6617989540100098	-0.2858605682849884	-1.3638925552368164	0.24069784581661224	-1.0585616827011108	-1.505271553993225	-0.5036411881446838	-0.42319658398628235	0.16788528859615326	1.4939006567001343	0.17175348103046417	-0.6098282337188721	-1.6188772916793823	0.8770709037780762	0.0638231411576271	0.0998043566942215	0.33836600184440613	-1.203736662864685	0.7069060206413269
-0.1357017606496811	0.27053555846214294	0.4961206614971161	0.44955024123191833	0.0998450368642807	1.7363462448120117	0.4859723448753357	0.6812093257904053	0.4958176016807556	1.1809020042419434	-0.365131139755249	-1.537735104560852	0.05886084958910942	-0.6073795557022095	1.7560011148452759	1.3711551427841187	0.6818686723709106	0.5991994142532349	-0.933017909526825	1.345923662185669	-1.1510611772537231	-1.0224169492721558	-1.0604807138442993	-1.032637119293213	-1.4803091287612915	1.6757433414459229	-0.5723370313644409	1.1035679578781128	0.6738774180412292	0.642601490020752	-0.23360854387283325	0.29837897419929504	0.9111320376396179	-0.6405773162841797	-0.3486521244049072	1.5026731491088867	-1.087894082069397	-1.0884088277816772	1.6459975242614746	-0.7343183755874634	-1.4968682527542114	-0.48361897468566895	-0.8900061845779419	-1.217633605003357	0.6286519169807434	-0.602694034576416	1.3815817832946777	-0.2363162338733673	1.437872290611267	1.1214027404785156	0.45059481263160706	0.9468064904212952	1.619233250617981	-1.4398581981658936	-0.9353167414665222	-1.661639928817749	-0.9218663573265076	1.33047354221344	1.5347692966461182	1.6538629531860352	-1.3390454053878784	1.3963443040847778	-0.9959346055984497	0.15727248787879944	-1.611721158027649	1.241042137145996	0.48442205786705017	-1.2606606483459473	-0.16474884748458862	-1.5046430826187134	-1.6327933073043823	-0.6598202586174011	1.3490275144577026	-0.26656433939933777	1.5699186325073242	1.4211647510528564	-0.23446747660636902	-1.5401089191436768	0.2636542320251465	-1.2465697526931763	-1.4908512830734253	0.48358628153800964	0.9060889482498169	-0.6848453879356384	1.4662796258926392	-0.5524377822875977	0.8543773293495178	1.2642083168029785	1.0930553674697876	-1.1519209146499634	0.32443857192993164	-1.2572133541107178	-1.5941662788391113	0.07811622321605682	1.4430720806121826	0.4037119746208191	-1.4498939514160156	1.4137940406799316	-0.4831802248954773	-0.6193352937698364	0.7119991779327393
-0.34317222237586975	0.47083383798599243	0.3656734228134155	0.3723727762699127	-0.20219935476779938	-0.25538960099220276	-0.2918238043785095	-1.570673942565918	1.329059362411499	1.1274547576904297	-0.2618337869644165	-1.4244873523712158	1.1638787984848022	1.6834301948547363	-0.9849778413772583	-0.9455224275588989	0.6677178144454956	0.6218668818473816	-1.462778925895691	-0.7216675281524658	1.1978411674499512	-0.3460018038749695	1.2089054584503174	1.0853674411773682	0.23092469573020935	0.7093784213066101	1.1381994485855103	1.4771292209625244	1.741750955581665	-1.5745368003845215	-1.2685753107070923	-0.8157059550285339	-0.5855954885482788	0.5601947903633118	-0.38122355937957764	-0.9499186277389526	0.674405574798584	1.0551738739013672	1.544857382774353	0.013268369249999523	1.0630676746368408	0.7741708159446716	0.23445157706737518	-0.05276276543736458	-0.10114768147468567	1.2973341941833496	0.23166806995868683	-0.028848428279161453	1.308044195175171	1.0859562158584595	1.1684050559997559	1.6482996940612793	1.1863986253738403	0.03893867880105972	-1.3557113409042358	0.34427976608276367	1.51789391040802	-0.9011421799659729	0.3673139810562134	-1.2971203327178955	-1.3054192066192627	-1.7502883672714233	-0.893324077129364	0.2408517301082611	1.3184581995010376	-0.7209035158157349	-1.229066252708435	-0.5855797529220581	1.1580761671066284	0.08871311694383621	1.4444500207901	-1.7176969051361084	1.7037765979766846	-0.17498965561389923	0.3549220561981201	-0.3301621973514557	1.7241634130477905	-0.1424383968114853	0.7258373498916626	1.4219907522201538	-1.4401500225067139	0.3156040906906128	0.9024477005004883	0.5285140872001648	0.9176647663116455	1.0109479427337646	1.4446487426757812	-0.7323749661445618	0.21271154284477234	-1.1680105924606323	1.3156459331512451	-1.505966067314148	-1.7195261716842651	-1.1572742462158203	-0.04215322062373161	-0.7131723165512085	0.06151711195707321	-0.4468591511249542	1.3698854446411133	-0.5932311415672302	-0.012101407162845135
-2.0890612602233887	-1.4702134132385254	-1.1170188188552856	-1.0655357837677002	-0.6697989106178284	-1.0500097274780273	-1.1430870294570923	-0.5988651514053345	1.675970435142517	1.459250569343567	1.6661239862442017	-1.680717945098877	1.5708824396133423	-0.7338038086891174	1.0929628610610962	-1.2068661451339722	-1.4037522077560425	1.2551108598709106	-0.387146532535553	-0.49263209104537964	-1.3675788640975952	1.6587579250335693	-1.2482935190200806	-0.7128848433494568	-0.6761842966079712	1.6686382293701172	1.1867103576660156	1.5250117778778076	0.16405753791332245	1.0316060781478882	0.6078139543533325	-1.6813069581985474	-1.4966659545898438	0.7583624124526978	-0.9727603197097778	1.246166706085205	0.49163880944252014	0.6551343202590942	1.666479468345642	0.18544161319732666	-1.0695624351501465	0.7392256259918213	-1.4113531112670898	-0.22298966348171234	0.2836867868900299	-1.4762517213821411	-1.533111572265625	-0.1365661472082138	-1.2700618505477905	-0.8650287389755249	1.1085962057113647	-1.4405090808868408	-0.05136211961507797	0.773747980594635	0.8703697919845581	-0.22507107257843018	1.6554937362670898	-1.1532543897628784	0.8748456239700317	-1.6004565954208374	1.5242048501968384	0.726020872592926	-0.9007834792137146	-1.441323161125183	1.6396949291229248	0.39499595761299133	-0.43043601512908936	-0.29580268263816833	0.7009056806564331	0.29866161942481995	-0.20341844856739044	0.8863164186477661	0.335489958524704	-1.6406763792037964	0.6491764187812805	0.625149667263031	-0.8397626876831055	1.4768906831741333	-0.27497488260269165	0.7842684388160706	-0.3774062991142273	0.7568904161453247	1.1531187295913696	0.4359799027442932	-0.29851096868515015	-0.7413266897201538	1.2606879472732544	-0.3641180396080017	0.6306979656219482	-0.051053665578365326	1.0344582796096802	0.5095822215080261	1.3262845277786255	0.6933519840240479	-1.5882946252822876	1.0276415348052979	-0.39169108867645264	0.856446385383606	1.3155426979064941	0.10017204284667969	-0.46676164865493774
-0.29225870966911316	-0.17353273928165436	-1.3222838640213013	-1.5381696224212646	-1.0561347007751465	-0.18791234493255615	-0.8494507670402527	0.9372360706329346	1.4985079765319824	0.07218580693006516	-1.7032747268676758	-0.5988191366195679	-0.09715060889720917	-0.08384828269481659	0.38307395577430725	0.713492751121521	0.9931694269180298	1.6253994703292847	1.4927376508712769	0.20284879207611084	0.2678515315055847	1.0404309034347534	0.7004006505012512	0.09855818003416061	0.5566019415855408	-0.9090411067008972	-1.3123140335083008	-0.2765631079673767	-0.6538859009742737	1.348649263381958	-0.5241109728813171	-0.3726726472377777	1.2388887405395508	0.7671524882316589	-0.8469898700714111	-0.24030452966690063	-0.17678779363632202	1.0740138292312622	1.4697442054748535	-0.6033526659011841	0.46460264921188354	1.7057404518127441	-0.9403011798858643	0.8685413002967834	1.308685541152954	1.0871578454971313	-0.7811332941055298	0.8803181052207947	1.438641905784607	1.1790761947631836	0.5667437314987183	0.4112060070037842	0.7298434376716614	-1.1760919094085693	-0.9191521406173706	-0.303658664226532	0.9156973361968994	-0.859113872051239	1.6874959468841553	1.494246482849121	-1.033449411392212	-0.1368454247713089	-1.1006989479064941	-1.399584174156189	0.7377022504806519	0.12244004011154175	1.1817784309387207	0.6526438593864441	0.8031778335571289	-0.1703363060951233	0.8130042552947998	-1.229907751083374	0.5788012146949768	0.43297457695007324	-1.6256400346755981	-0.0513109415769577	1.1374788284301758	1.4129878282546997	0.7155070304870605	0.4273218512535095	0.7061530351638794	-1.350558876991272	-0.9333465695381165	0.634078323841095	-1.3991363048553467	1.0594239234924316	-0.23166155815124512	0.2990020513534546	1.7252118587493896	-1.49705970287323	0.5529841780662537	-1.4726698398590088	-0.8771836161613464	0.5973500609397888	-0.7429830431938171	-0.9606873393058777	-1.4913291931152344	0.8683103322982788	-0.7593693137168884	0.3677564859390259	0.6452749371528625
1.0039793252944946	0.3810576796531677	0.21698449552059174	-0.814195990562439	0.46708932518959045	-0.2759014368057251	-0.011830364353954792	-1.6329164505004883	1.257272481918335	-0.9915494918823242	-0.8373190760612488	0.8509511947631836	0.8681733012199402	-0.02180434577167034	-0.635862410068512	0.30445554852485657	0.4850386381149292	-1.53104829788208	-1.1886181831359863	0.9379210472106934	-1.7014780044555664	-0.03756936639547348	0.36248213052749634	-0.4989616274833679	-0.6648677587509155	-1.3181451559066772	-0.8553905487060547	1.680208683013916	1.1627191305160522	-1.5275236368179321	-1.1841399669647217	-0.9365999698638916	1.0733407735824585	-0.438697874546051	0.2558349668979645	-1.3580487966537476	-0.18053902685642242	-0.9023814797401428	-0.3915100693702698	1.2539716958999634	0.7996488213539124	1.5518778562545776	-1.5741604566574097	0.6634525656700134	1.5207207202911377	0.7093564867973328	0.47563451528549194	-1.4340877532958984	1.4996689558029175	0.9120450615882874	0.7628701329231262	-0.7671953439712524	1.0216492414474487	1.6307069063186646	0.8524458408355713	-1.1139726638793945	-1.264641523361206	1.7009344100952148	1.0218863487243652	-1.1816736459732056	-0.8462930917739868	-0.489761084318161	0.14878037571907043	-0.9105299711227417	0.4456861913204193	1.425694227218628	-0.47307950258255005	1.2713232040405273	0.6289402842521667	0.3445335328578949	0.027505336329340935	-1.672489047050476	-0.269163578748703	-0.7381943464279175	0.4936026632785797	1.171885371208191	-1.0584105253219604	0.35246506333351135	0.09482559561729431	0.2621292173862457	-1.6461125612258911	0.07775017619132996	0.13803106546401978	1.4007776975631714	1.3636542558670044	1.281795620918274	1.0297472476959229	0.29965531826019287	-0.231146901845932	0.9284340143203735	-0.060784630477428436	-1.1631498336791992	0.03581329062581062	-1.227823257446289	-0.582831859588623	-1.1461937427520752	0.33371224999427795	-0.8975918889045715	0.94779372215271	0.10526449978351593	-1.7365342378616333
-0.6022067070007324	-0.22376509010791779	0.8644977807998657	1.548093318939209	-0.05562947317957878	0.016571326181292534	-0.785061240196228	1.0116944313049316	0.6813327074050903	1.2444026470184326	-1.3951722383499146	1.0968371629714966	1.6757309436798096	-0.6104264855384827	0.22780050337314606	1.033008337020874	1.0088872909545898	-0.5947377681732178	-0.7497420907020569	1.244085669517517	1.397179126739502	0.6845564246177673	1.1687084436416626	1.4298734664916992	0.9477541446685791	0.9618529081344604	-0.7699718475341797	1.6375703811645508	-0.3075159192085266	0.520102858543396	-0.09171450138092041	1.1597278118133545	-1.1199605464935303	-0.22585122287273407	-0.20012104511260986	-1.2014317512512207	-1.3579241037368774	-0.8604316115379333	1.0914499759674072	1.499016284942627	0.7058489918708801	-1.5302950143814087	-1.6071412563323975	0.4487549960613251	0.09876827895641327	1.3427120447158813	-0.7244246602058411	0.575634241104126	1.3499313592910767	1.0002130270004272	-1.266343593597412	-0.33442357182502747	-1.1345480680465698	-0.9407557249069214	0.24604253470897675	1.5062321424484253	-1.2174707651138306	-0.7261512875556946	-1.5274248123168945	0.5190467834472656	-0.8283044099807739	-0.3023960590362549	-0.4623142182826996	-0.104632169008255	-1.2470040321350098	-1.1885110139846802	-0.9816385507583618	-1.661590337753296	-1.020465612411499	-1.3132407665252686	-0.7338808178901672	1.0777374505996704	-1.263126254081726	-1.4501538276672363	-1.667295217514038	0.6162052154541016	1.6023317575454712	-1.3167517185211182	0.35062140226364136	0.6720007061958313	0.10520374774932861	-0.6987911462783813	0.023595035076141357	0.1222020834684372	-0.909066379070282	0.33887800574302673	-0.5826978087425232	-0.8325624465942383	0.06774246692657471	0.32844626903533936	-1.5239975452423096	1.4954264163970947	-0.6337930560112	0.5037804841995239	-1.6943448781967163	-0.8242558240890503	0.40482285618782043	0.35612356662750244	-0.28417447209358215	1.0332919359207153	1.2173155546188354
0.08759576827287674	0.4681416153907776	1.888921856880188	1.335558533668518	1.1842758655548096	2.874990224838257	1.549011468887329	1.3555046319961548	-1.0567653179168701	0.7810656428337097	1.2268391847610474	-1.4893269538879395	-0.36079955101013184	-0.6673732995986938	-0.5047304630279541	-0.6936635375022888	0.31670212745666504	-1.3739041090011597	-0.12259650230407715	0.6770342588424683	0.5075952410697937	-1.4872663021087646	-0.043175872415304184	0.05478677526116371	0.6123607754707336	-0.9874169826507568	-1.629140853881836	-1.692192554473877	-1.1548564434051514	1.1823265552520752	-0.06211336329579353	1.0263011455535889	-1.3899400234222412	1.1296701431274414	-1.5370502471923828	-1.5211286544799805	1.4875617027282715	0.28762874007225037	0.7786204814910889	0.9601703882217407	0.29657188057899475	-0.10709936916828156	1.7163405418395996	-0.2911083698272705	-1.0942871570587158	0.26887625455856323	-1.3871382474899292	-0.04581443592905998	0.0371609628200531	0.09601441025733948	1.6558185815811157	0.21043504774570465	1.4580230712890625	-1.0165021419525146	1.3464853763580322	-1.2425698041915894	0.7400795221328735	1.397947907447815	0.9952366948127747	-1.4638961553573608	-0.015318905003368855	1.0291974544525146	-1.2679396867752075	-0.6975340843200684	-0.6390203237533569	-1.7229747772216797	-0.8608964085578918	1.595463514328003	1.2280714511871338	-1.4006909132003784	1.4991395473480225	-1.3046760559082031	0.6359139680862427	1.4032124280929565	0.5642971992492676	-1.5020931959152222	0.21269798278808594	-0.28905266523361206	1.4417617321014404	-0.2958563268184662	-0.23401309549808502	-0.6358007192611694	0.820462167263031	0.08732731640338898	0.8716290593147278	-0.5916505455970764	-0.10994298756122589	-0.8415130972862244	-1.23653244972229	0.3810122609138489	1.6406500339508057	-0.9921046495437622	-0.4404212534427643	-0.9021449089050293	-1.3568997383117676	-1.4395887851715088	-1.456769347190857	0.5089514851570129	0.5693641901016235	0.08656313270330429	0.4886794984340668
1.7157119512557983	1.689810872077942	0.2199661284685135	-0.7181515693664551	0.8774802088737488	-0.64468914270401	0.4394879937171936	-0.8444276452064514	-0.03586933761835098	-1.5174299478530884	0.9570384621620178	0.09843513369560242	1.247961163520813	-0.7058712244033813	0.8025213479995728	-0.7808181643486023	-0.7496026158332825	-0.13955922424793243	0.5508653521537781	-0.12141569703817368	1.2203971147537231	1.2128193378448486	-1.6990681886672974	1.2722488641738892	-0.6107405424118042	1.0599675178527832	-0.4421207010746002	0.1628846526145935	-0.7932878732681274	-0.3252140283584595	1.0519896745681763	0.1980871707201004	0.24125589430332184	1.4100958108901978	-0.7516472935676575	0.12018337845802307	0.9158956408500671	1.1147674322128296	-0.40392500162124634	-0.7737283706665039	1.334954857826233	1.2396055459976196	0.46800917387008667	0.4157094359397888	-1.1851143836975098	-0.9656181335449219	1.153482437133789	1.3962332010269165	1.2044137716293335	-0.910850465297699	0.008033733814954758	0.4511200785636902	-1.5715889930725098	0.5737587213516235	-0.05928102508187294	-1.7735793590545654	0.9237133860588074	-0.3206881582736969	1.1256370544433594	1.2871742248535156	-1.2816317081451416	-1.6842479705810547	-1.4247304201126099	-0.6145256161689758	1.1762876510620117	1.4903022050857544	-0.6169543266296387	0.3641836941242218	0.7555599212646484	-1.4446802139282227	1.2434052228927612	1.2905265092849731	-0.06954711675643921	-0.4632531404495239	-1.1739919185638428	-1.0134251117706299	-0.5178806781768799	0.6130238175392151	0.15833739936351776	-0.6775683164596558	0.36444196105003357	0.6985580325126648	-0.8832714557647705	0.8044219017028809	1.3264799118041992	-0.5008231997489929	0.43461164832115173	-1.6879042387008667	-0.8323442339897156	0.7852091789245605	-1.4224861860275269	1.2478116750717163	0.1525775045156479	-0.8212191462516785	-1.0322966575622559	0.7650202512741089	0.9388413429260254	1.7092194557189941	-1.2954128980636597	0.33553174138069153	0.6952507495880127
