oz1	oz2	oz3	oz4	oz5	oz6	oz7	oz8	oz9	oz10	oz11	oz12	oz13	oz14	oz15	oz16	oz17	oz18	oz19	oz20	oz21	oz22	oz23	oz24	oz25	oz26	oz27	oz28	oz29	oz30	oz31	oz32	oz33	oz34	oz35	oz36	oz37	oz38	oz39	oz40	oz41	oz42	oz43	oz44	oz45	oz46	oz47	oz48	oz49	oz50	target
0.9839443564414978	1.2499308586120605	0.014833969064056873	-0.2736501395702362	0.5352933406829834	-0.04538543522357941	0.7336878776550293	-0.13095088303089142	1.1488685607910156	0.12409354746341705	-1.3658374547958374	-0.9341789484024048	-1.2270854711532593	0.5383249521255493	-1.59913969039917	-1.4121371507644653	-0.40824151039123535	1.674536943435669	-0.8868694305419922	0.7921165227890015	-1.6273611783981323	0.8140565156936646	-0.05690588802099228	-0.5378498435020447	1.379865050315857	-0.7789660096168518	-0.8539741039276123	-1.450406551361084	-0.21444934606552124	1.7110246419906616	-0.5486310720443726	1.2437881231307983	-1.0889813899993896	1.2989780902862549	0.04812931641936302	0.7879183292388916	1.3702689409255981	1.132667064666748	1.5995895862579346	-1.0318219661712646	0.2972586154937744	0.30315229296684265	1.6565649509429932	-1.646551489830017	1.2628363370895386	0.9301260709762573	0.9403705596923828	-0.07148697972297668	-0.07441019266843796	0.9617958664894104	-1.6323744058609009
-0.15606118738651276	0.5913059115409851	-1.3979490995407104	0.9878408908843994	-1.2316864728927612	-0.8873895406723022	-1.6333014965057373	0.7358553409576416	-1.3853082656860352	0.25570347905158997	-0.5406211614608765	0.3949110805988312	-0.9498384594917297	1.54710853099823	-0.42608606815338135	0.4563201367855072	0.059774767607450485	1.323889970779419	-0.8076171875	-0.3744131028652191	-1.2921594381332397	-0.3238493800163269	-0.8790990114212036	-0.5864580273628235	-0.7374646663665771	-0.5459081530570984	-1.5742664337158203	1.6165045499801636	0.699725866317749	-0.8584257364273071	0.6772001385688782	0.9753533601760864	1.5842784643173218	-0.6030805110931396	0.5967974066734314	-0.8511826992034912	-1.2443138360977173	1.4729266166687012	-0.3319382667541504	0.11095628142356873	-0.8363560438156128	-1.4327621459960938	1.24167799949646	-0.9410825967788696	-1.5750926733016968	1.6937836408615112	-1.1597425937652588	-1.362520694732666	-0.7005821466445923	0.6225953102111816	0.2699320614337921
-0.6245595812797546	-0.2330044060945511	-1.1327940225601196	-0.1390773057937622	0.6639012694358826	0.6591429114341736	-0.13470658659934998	0.3662804961204529	0.4827989339828491	-0.22820359468460083	-0.8431477546691895	0.8015207648277283	-1.4917645454406738	-0.3489970862865448	0.5157859325408936	0.4477991461753845	0.5000130534172058	-1.0188935995101929	-0.7272244095802307	1.236157774925232	-1.4504791498184204	-1.4058854579925537	-1.5635077953338623	0.7091233134269714	0.249020516872406	-1.0761090517044067	-0.31981727480888367	-1.3804458379745483	0.525361180305481	1.3101621866226196	0.6923388242721558	-1.2738685607910156	0.39803484082221985	-0.21745218336582184	-0.09339801222085953	-1.1856188774108887	-0.39557281136512756	-0.9405138492584229	-0.7612174153327942	-1.0807361602783203	-1.6277883052825928	1.4580849409103394	-1.7195279598236084	-1.1772985458374023	-0.21005752682685852	0.5194630026817322	-1.1987667083740234	0.8978285193443298	-0.07744837552309036	-1.4264522790908813	1.298222541809082
-0.2314237356185913	0.17601482570171356	-1.0887378454208374	0.8501803278923035	-0.24213193356990814	0.4206926226615906	0.9953719973564148	-0.9287804365158081	0.41845256090164185	-0.5771913528442383	1.0765658617019653	1.396073579788208	0.3267502784729004	-1.4983989000320435	-1.1769529581069946	1.7024794816970825	-0.3630705177783966	-1.543977975845337	-0.25989842414855957	1.4965357780456543	-0.5994769334793091	1.5613185167312622	-0.2708607614040375	1.6630803346633911	-0.8216463923454285	1.0075734853744507	1.3038352727890015	0.47263044118881226	1.5058221817016602	0.1607608050107956	-0.4815991520881653	-1.5342096090316772	1.1839011907577515	0.2586961090564728	0.3859241306781769	-0.6011848449707031	-0.442274272441864	-0.1949501931667328	-1.152633786201477	0.2069464474916458	1.642940640449524	-0.42348194122314453	1.2315469980239868	1.0182416439056396	0.42573773860931396	-1.2759037017822266	1.4988410472869873	1.0432478189468384	-0.55373615026474	-0.25511860847473145	1.2476606369018555
-0.6627726554870605	0.18538233637809753	-1.3104127645492554	1.238649606704712	1.681172251701355	-0.04195830225944519	-0.09435909986495972	-1.5510610342025757	1.2839784622192383	-0.008615128695964813	1.1525665521621704	0.23997075855731964	0.8496048450469971	0.4894542694091797	-1.363542914390564	-1.0680593252182007	0.8316658139228821	-1.5756806135177612	0.8689146041870117	0.40328848361968994	-1.7110271453857422	1.486527681350708	1.2223166227340698	0.48297610878944397	-1.109173059463501	0.69331955909729	1.4310816526412964	-0.2679688632488251	0.9450829029083252	-1.5262099504470825	-0.8680229783058167	-0.7797943353652954	0.2562315762042999	0.7952741384506226	-0.5255933403968811	1.0192376375198364	1.3452008962631226	1.3864012956619263	-0.8292653560638428	-0.9637096524238586	0.9792238473892212	0.8919562697410583	1.7202775478363037	-0.6853806972503662	0.9295982718467712	-1.5971075296401978	-0.019598500803112984	-0.1276961863040924	-1.5132060050964355	-0.08254224807024002	1.9667377471923828
-1.0091042518615723	-1.6331995725631714	0.5739617347717285	0.8215657472610474	-1.007500410079956	-1.3918561935424805	-0.03843434154987335	1.0310128927230835	-0.5965419411659241	-0.5907605886459351	1.8304697275161743	-0.4897669851779938	-0.5400922894477844	0.6418049335479736	-1.2339707612991333	-1.2649953365325928	-0.2627113461494446	0.585710346698761	0.5644155740737915	0.49065524339675903	0.13513050973415375	0.4640899896621704	-1.4347476959228516	1.1617268323898315	-1.3573863506317139	-1.581361174583435	-1.3797434568405151	-0.07904501259326935	-0.5915213823318481	-1.1163196563720703	0.41047120094299316	1.0265798568725586	-0.8268237113952637	-0.08099192380905151	1.5919363498687744	1.5252448320388794	-1.660253643989563	0.14185522496700287	-1.005492925643921	0.08789636194705963	-0.44756969809532166	0.25593122839927673	-0.5964726209640503	-1.1292662620544434	-0.7422571778297424	0.558460533618927	-0.7461725473403931	-1.1839485168457031	0.23837700486183167	1.6600751876831055	-0.2864667475223541
0.41313278675079346	0.46583104133605957	-0.1293114870786667	0.8607718348503113	1.6613881587982178	-1.6248551607131958	1.7861392498016357	0.620825469493866	0.23150734603405	1.5400868654251099	-0.1002570167183876	0.3812923729419708	-1.5982239246368408	-0.2809911370277405	-0.6958132982254028	0.8599715232849121	-0.0558120496571064	0.49225571751594543	0.6555852293968201	-0.935150682926178	0.6187298893928528	-0.16373370587825775	1.2534571886062622	-1.0952370166778564	0.7326889038085938	-0.11708027869462967	0.028502292931079865	1.7558550834655762	-1.5845247507095337	0.12016355991363525	-0.4509533643722534	-0.013148805126547813	1.4166032075881958	-1.2307459115982056	-1.4686675071716309	0.803184449672699	-0.437994122505188	-0.6230593919754028	-1.3248528242111206	0.3957292139530182	-0.611540675163269	0.7152230143547058	-0.546053409576416	0.011855622753500938	1.2352087497711182	-1.1919604539871216	-1.6431214809417725	0.14292487502098083	-1.6017189025878906	-0.30543336272239685	-0.1400904357433319
1.043416142463684	1.2878851890563965	0.1604357808828354	0.11532291024923325	-0.5023206472396851	-0.6088883280754089	0.14963552355766296	0.870447039604187	-0.35648104548454285	-0.21847614645957947	1.4692522287368774	-0.9407439827919006	-1.2220274209976196	-1.3880621194839478	0.9678829312324524	-0.45559853315353394	-1.060431718826294	-0.7669647932052612	-1.2034293413162231	1.4663653373718262	0.6446545720100403	-0.1499055027961731	-0.24028386175632477	0.46685361862182617	-0.5044929385185242	0.4183143377304077	0.9460311532020569	1.4432940483093262	-1.550768256187439	1.2396191358566284	-1.42481529712677	-0.8196233510971069	0.4915364384651184	0.2858741581439972	0.1086408719420433	-1.1148453950881958	0.8918313384056091	-0.9967362284660339	-0.7458947896957397	-0.8086819052696228	0.1637697070837021	-0.24498476088047028	-1.377042531967163	1.596635103225708	0.4313912093639374	0.1863410919904709	-0.6921836733818054	1.3884239196777344	-0.9755462408065796	-0.2054295837879181	-1.4358460903167725
0.2254919409751892	1.2073769569396973	-1.678434133529663	0.5569554567337036	0.7381857633590698	0.9615845084190369	-0.8007805943489075	-0.21065038442611694	0.7586540579795837	0.9787986278533936	-1.3517694473266602	-0.3689396381378174	-1.332087755203247	-1.3682599067687988	0.1296948939561844	-0.8162104487419128	0.024171743541955948	-1.407731056213379	-0.352407306432724	0.5300804376602173	1.4371294975280762	1.3143589496612549	1.5550227165222168	0.5909137725830078	1.1206531524658203	-1.2667038440704346	-0.2886531949043274	-1.0215461254119873	-0.6810453534126282	0.5556561946868896	-1.0549144744873047	-0.8991835713386536	0.8180477023124695	0.3882446587085724	0.1936241239309311	0.17068657279014587	-1.5732237100601196	-0.24509237706661224	1.1510194540023804	-1.3579837083816528	-0.6571083664894104	-0.6013158559799194	-0.9715147614479065	-0.9853363633155823	1.4562523365020752	1.2302608489990234	-0.5032555460929871	-0.45567163825035095	0.016171030700206757	-0.8660977482795715	-0.8023130893707275
1.3628891706466675	0.6462152004241943	1.3950841426849365	0.8876919150352478	1.3951822519302368	1.3452767133712769	0.16403953731060028	-0.46714887022972107	-1.1480063199996948	0.1969788670539856	0.4279027581214905	0.22970902919769287	0.4741050601005554	1.0703195333480835	1.0038546323776245	-1.6752357482910156	-1.7490854263305664	1.2014060020446777	-0.6246093511581421	1.4732977151870728	-1.497493863105774	1.1976902484893799	-0.9162313342094421	-1.1399619579315186	0.6256028413772583	0.4040061831474304	-0.7640513181686401	1.1707762479782104	-0.43939894437789917	-0.19578471779823303	-1.3644778728485107	-1.4913536310195923	1.4162487983703613	-1.6530307531356812	0.049983829259872437	-1.122253656387329	-0.737821638584137	0.7772982120513916	-0.6518433094024658	1.0070970058441162	0.5504206418991089	-0.8133789300918579	-1.6180442571640015	-1.4451401233673096	1.3370604515075684	1.0868151187896729	-1.6355254650115967	0.19508831202983856	0.32790565490722656	0.023455461487174034	-1.0208711624145508
